mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_clf__min_samples_split,param_clf__min_samples_leaf,param_clf__max_depth,params,split0_test_f2,split1_test_f2,split2_test_f2,split3_test_f2,split4_test_f2,mean_test_f2,std_test_f2,rank_test_f2,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
1.6125730514526366,0.01718201457540864,0.06355862617492676,0.00040949761827224166,300,10,4,20,"{'clf__n_estimators': 300, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 4, 'clf__max_depth': 20}",0.4233409610983982,0.4483798040693293,0.4827586206896552,0.43444530643910007,0.4611837048424289,0.4500216794277823,0.020753207054755224,11,0.4157303370786517,0.43272727272727274,0.4772727272727273,0.4400785854616896,0.4580152671755725,0.4447648379431827,0.02117641576190138,12,0.4036363636363636,0.40893470790378006,0.4684014869888476,0.4497991967871486,0.4528301886792453,0.43672038879907704,0.025693849991233784,12,0.42857142857142855,0.4594594594594595,0.4864864864864865,0.4307692307692308,0.46332046332046334,0.4537214137214137,0.021716083305754683,10,0.7773019271948608,0.7773019271948608,0.8029978586723768,0.7965738758029979,0.7971428571428572,0.7902636892015907,0.01081956586243313,12
1.0851651191711427,0.020241697988483066,0.04485263824462891,0.0004483594242035199,200,5,4,20,"{'clf__n_estimators': 200, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 4, 'clf__max_depth': 20}",0.42725173210161665,0.43644716692189894,0.4714064914992272,0.43103448275862066,0.45701006971340047,0.44462998859895275,0.016876300924722105,12,0.42528735632183906,0.43100189035916825,0.47195357833655704,0.4435483870967742,0.4591439688715953,0.4461870361971868,0.017355947339388382,11,0.4220532319391635,0.4222222222222222,0.4728682170542636,0.4661016949152542,0.4627450980392157,0.44919809283402384,0.0223341396172659,7,0.42857142857142855,0.44015444015444016,0.47104247104247104,0.4230769230769231,0.4555984555984556,0.44368874368874367,0.01764051759261646,12,0.7858672376873662,0.7851534618129907,0.8051391862955032,0.8029978586723768,0.8014285714285714,0.7961172631793616,0.008743176188982883,8
1.6280606269836426,0.012315892283820061,0.06408333778381348,0.00021459992601172747,300,5,4,20,"{'clf__n_estimators': 300, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 4, 'clf__max_depth': 20}",0.4230769230769231,0.4396024464831804,0.4760061919504644,0.42644757433489827,0.45278637770897834,0.4435839027108889,0.019318034802929533,13,0.42065009560229444,0.4331450094161959,0.47766990291262135,0.43775100401606426,0.45436893203883494,0.4447169887972022,0.019701297195151738,13,0.4166666666666667,0.4227941176470588,0.48046875,0.4579831932773109,0.45703125,0.4469887955182072,0.023863985256386853,9,0.4247104247104247,0.444015444015444,0.4749034749034749,0.41923076923076924,0.4517374517374517,0.4429195129195129,0.019973274168812758,13,0.7837259100642399,0.7851534618129907,0.807994289793005,0.8001427551748751,0.7992857142857143,0.7952604262261651,0.009352937014687332,9
0.5621668815612793,0.006854876707722295,0.02647509574890137,0.00032924508097898007,100,10,2,20,"{'clf__n_estimators': 100, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 2, 'clf__max_depth': 20}",0.3891509433962264,0.4127725856697819,0.44846577498033047,0.40189125295508277,0.42913385826771655,0.41628288305382766,0.020767616381800778,14,0.4,0.4181459566074951,0.46153846153846156,0.4171779141104294,0.4421906693711968,0.4278106003255166,0.021560351817948735,14,0.4194915254237288,0.4274193548387097,0.4851063829787234,0.44541484716157204,0.4658119658119658,0.4486488152429399,0.024228182230088376,8,0.38223938223938225,0.4092664092664093,0.44015444015444016,0.3923076923076923,0.42084942084942084,0.4089634689634689,0.02052235861757574,14,0.7880085653104925,0.7894361170592434,0.8101356174161314,0.7965738758029979,0.8035714285714286,0.7975451208320588,0.008396215093874842,7
1.6831730365753175,0.006377344766320357,0.06584892272949219,0.002112476450383293,300,10,1,20,"{'clf__n_estimators': 300, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_depth': 20}",0.3843074459567654,0.3894571203776554,0.4451510333863275,0.397456279809221,0.4063745019920319,0.40454927630440024,0.021631687833226772,15,0.4067796610169492,0.4008097165991903,0.4656964656964657,0.41841004184100417,0.42677824267782427,0.4236948255662867,0.022853556300492225,15,0.4507042253521127,0.42127659574468085,0.5045045045045045,0.45871559633027525,0.4657534246575342,0.4601908693178215,0.026837040884609198,6,0.37065637065637064,0.38223938223938225,0.43243243243243246,0.38461538461538464,0.3938223938223938,0.39275319275319276,0.021168934465558842,15,0.8001427551748751,0.788722341184868,0.8165596002855103,0.801570306923626,0.8042857142857143,0.8022561435709188,0.00890851975040216,6
1.1464290618896484,0.015496110068848119,0.047048521041870114,0.00033060346121501264,200,5,2,20,"{'clf__n_estimators': 200, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 2, 'clf__max_depth': 20}",0.3542009884678748,0.37126715092816787,0.4159869494290375,0.35947712418300654,0.38052373158756136,0.37629118891912966,0.021861374643703642,16,0.39359267734553777,0.39826839826839827,0.45434298440979953,0.3963963963963964,0.41797752808988764,0.41211559690200394,0.022801101799756758,16,0.48314606741573035,0.45320197044334976,0.5368421052631579,0.4782608695652174,0.5,0.490290202537491,0.027686243126894595,5,0.33204633204633205,0.3552123552123552,0.3938223938223938,0.3384615384615385,0.3590733590733591,0.3557231957231958,0.02154804925413873,16,0.8108493932905068,0.801570306923626,0.8251249107780158,0.8087080656673804,0.815,0.8122505353319056,0.007770311039923474,5
1.7256014823913575,0.0215239606474792,0.06754140853881836,0.0004786403274789067,300,5,2,,"{'clf__n_estimators': 300, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 2, 'clf__max_depth': None}",0.352112676056338,0.3580146460537022,0.3953871499176277,0.3530377668308703,0.3761242845461979,0.36693530468094726,0.016651575759172137,17,0.3953488372093023,0.3893805309734513,0.43935926773455375,0.3926940639269406,0.4125560538116592,0.4058677507311814,0.01856037225014731,17,0.49707602339181284,0.45595854922279794,0.5393258426966292,0.48314606741573035,0.4919786096256685,0.49349701847052774,0.02695060234130288,4,0.3281853281853282,0.33976833976833976,0.37065637065637064,0.33076923076923076,0.3552123552123552,0.34491832491832486,0.01596951126402824,17,0.814418272662384,0.8029978586723768,0.8251249107780158,0.8101356174161314,0.8128571428571428,0.8131067604772102,0.007172668912058052,4
1.8121943473815918,0.012759789363758248,0.07201781272888183,0.00028904976511664245,300,2,1,20,"{'clf__n_estimators': 300, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_depth': 20}",0.29360967184801384,0.27657735522904064,0.32523850823937556,0.2905982905982906,0.29914529914529914,0.297033825012004,0.01594722899461718,18,0.3569553805774278,0.3368421052631579,0.39893617021276595,0.3487179487179487,0.356234096692112,0.35953714029268247,0.020985607735876287,18,0.5573770491803278,0.5289256198347108,0.6410256410256411,0.5230769230769231,0.5223880597014925,0.554558658563819,0.045094527731501605,2,0.2625482625482625,0.2471042471042471,0.28957528957528955,0.26153846153846155,0.2702702702702703,0.26620730620730615,0.013875762334364479,18,0.8251249107780158,0.8201284796573876,0.8386866523911491,0.8187009279086367,0.8192857142857143,0.8243853370041807,0.00750352029745551,2
1.7953166007995605,0.010810295299407795,0.07119884490966796,0.0002896189961960382,300,2,1,,"{'clf__n_estimators': 300, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_depth': None}",0.27169149868536374,0.2565217391304348,0.27336860670194,0.2801724137931034,0.28065630397236613,0.2724821124566416,0.008741883097771375,19,0.34065934065934067,0.3163538873994638,0.3473389355742297,0.34210526315789475,0.34120734908136485,0.33753295517445875,0.010852572234241088,19,0.5904761904761905,0.5175438596491229,0.6326530612244898,0.5416666666666666,0.5327868852459017,0.5630253326524743,0.04252220803806898,1,0.23938223938223938,0.2277992277992278,0.23938223938223938,0.25,0.25096525096525096,0.2415057915057915,0.008467842548054563,19,0.828693790149893,0.8179871520342612,0.8336902212705211,0.8215560314061384,0.8207142857142857,0.8245282961150199,0.005787224063942632,1
0.607154655456543,0.004609738702297544,0.028829145431518554,0.00015137348611382343,100,2,1,,"{'clf__n_estimators': 100, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_depth': None}",0.2755905511811024,0.24326672458731538,0.2821869488536155,0.25884383088869717,0.2722558340535869,0.26642877791286346,0.013858028429027442,20,0.3442622950819672,0.2994652406417112,0.3585434173669468,0.316622691292876,0.33157894736842103,0.33009451835038445,0.020649029321024134,20,0.5887850467289719,0.48695652173913045,0.6530612244897959,0.5042016806722689,0.5206611570247934,0.5507331261309922,0.06173482385992902,3,0.24324324324324326,0.21621621621621623,0.2471042471042471,0.23076923076923078,0.24324324324324326,0.2361152361152361,0.01137476241379619,20,0.828693790149893,0.8129907209136331,0.8365453247680228,0.8151320485367595,0.8185714285714286,0.8223866625879473,0.00889625458709183,3
