mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__n_estimators,param_clf__max_depth,param_clf__learning_rate,param_clf__colsample_bytree,params,split0_test_f2,split1_test_f2,split2_test_f2,split3_test_f2,split4_test_f2,mean_test_f2,std_test_f2,rank_test_f2,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
0.21620392799377441,0.00415556144045907,0.010537958145141602,0.00027907644149350176,0.8,300,5,0.03,1.0,"{'clf__subsample': 0.8, 'clf__n_estimators': 300, 'clf__max_depth': 5, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.5027359781121751,0.5521472392638037,0.5939226519337016,0.537780803267529,0.5383022774327122,0.5449777900019843,0.029420164071891717,11,0.4291970802919708,0.46956521739130436,0.5126676602086438,0.45863570391872277,0.4642857142857143,0.4668702752192712,0.026826930204288658,12,0.34507042253521125,0.37587006960556846,0.4174757281553398,0.3682983682983683,0.37772397094430993,0.3768877119077595,0.02338905177471683,13,0.5675675675675675,0.6254826254826255,0.6640926640926641,0.6076923076923076,0.6023166023166023,0.6134303534303535,0.03153335612671926,11,0.7209136331192005,0.7387580299785867,0.7665952890792291,0.7337615988579586,0.7428571428571429,0.7405771387784236,0.014956983383808901,15
0.11942992210388184,0.009985757354954149,0.010365629196166992,0.0002411425242590312,1.0,200,4,0.1,1.0,"{'clf__subsample': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 4, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 1.0}",0.5167693360711841,0.5502717391304348,0.5866114561766735,0.5342465753424658,0.5348516218081435,0.5445501457057803,0.023553720648018223,12,0.4415204678362573,0.46618705035971225,0.5059523809523809,0.4588235294117647,0.46130952380952384,0.4667585904739278,0.021288965338966157,13,0.3552941176470588,0.37155963302752293,0.4116222760290557,0.37142857142857144,0.37530266343825663,0.37704145231409314,0.018619119717138678,12,0.583011583011583,0.6254826254826255,0.6563706563706564,0.6,0.5984555984555985,0.6126640926640927,0.02575309835350083,12,0.7273376159885796,0.7351891506067095,0.7630264097073519,0.7373304782298359,0.7414285714285714,0.7408624451922097,0.011992863619740798,14
0.2183476448059082,0.014267294603635678,0.010933446884155273,0.00037578723549203975,1.0,300,5,0.03,1.0,"{'clf__subsample': 1.0, 'clf__n_estimators': 300, 'clf__max_depth': 5, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.504774897680764,0.5358361774744027,0.5950752393980848,0.5440771349862259,0.5384087791495199,0.5436344457377995,0.029136013044229428,13,0.4296081277213353,0.4563953488372093,0.5080291970802919,0.47023809523809523,0.461086637298091,0.4650714812350046,0.025380555344288645,14,0.34418604651162793,0.36596736596736595,0.4084507042253521,0.38349514563106796,0.37203791469194314,0.3748274354054715,0.02112264366168156,18,0.5714285714285714,0.6061776061776062,0.6718146718146718,0.6076923076923076,0.6061776061776062,0.6126581526581527,0.03258228570459755,13,0.7194860813704497,0.7330478229835832,0.7594575303354747,0.7458957887223412,0.7378571428571429,0.7391488732537984,0.013292698652011973,18
0.07329697608947754,0.0018536896100937283,0.010065841674804687,0.0003942937138095831,0.8,100,5,0.1,0.8,"{'clf__subsample': 0.8, 'clf__n_estimators': 100, 'clf__max_depth': 5, 'clf__learning_rate': 0.1, 'clf__colsample_bytree': 0.8}",0.5074424898511503,0.5532926001357773,0.5725190839694656,0.5157103825136612,0.5570839064649243,0.5412096925869958,0.025174209439960783,14,0.42796005706134094,0.46839080459770116,0.49698795180722893,0.4415204678362573,0.47858197932053176,0.462688252124612,0.024962859176125184,16,0.3393665158371041,0.37299771167048057,0.4074074074074074,0.3561320754716981,0.3875598086124402,0.37269270379982605,0.0237112787365916,21,0.5791505791505791,0.6293436293436293,0.637065637065637,0.5807692307692308,0.6254826254826255,0.6103623403623404,0.02510738768436098,14,0.7137758743754461,0.7359029264810849,0.761598857958601,0.7273376159885796,0.7478571428571429,0.7372944835321709,0.0164710230844921,20
0.14484553337097167,0.002998811113211152,0.010454845428466798,0.0002358407565291977,0.8,300,3,0.2,0.8,"{'clf__subsample': 0.8, 'clf__n_estimators': 300, 'clf__max_depth': 3, 'clf__learning_rate': 0.2, 'clf__colsample_bytree': 0.8}",0.5218281036834925,0.5499664654594232,0.5570839064649243,0.520904729266621,0.5436288088642659,0.5386824027477454,0.014768381191943328,15,0.444121915820029,0.45938375350140054,0.47858197932053176,0.4477172312223859,0.4707646176911544,0.4601138995111003,0.013148854017212702,20,0.3558139534883721,0.36043956043956044,0.3875598086124402,0.3627684964200477,0.38480392156862747,0.3702771481058096,0.01320650961608392,28,0.5907335907335908,0.6332046332046332,0.6254826254826255,0.5846153846153846,0.6061776061776062,0.608042768042768,0.018916642556774502,15,0.7266238401142041,0.7244825124910778,0.7480371163454675,0.7323340471092077,0.7478571428571429,0.7358669317834201,0.010192149667439093,23
0.06045699119567871,0.0010309385325695363,0.010326480865478516,0.0003483765098507989,0.8,100,4,0.2,0.8,"{'clf__subsample': 0.8, 'clf__n_estimators': 100, 'clf__max_depth': 4, 'clf__learning_rate': 0.2, 'clf__colsample_bytree': 0.8}",0.49623545516769335,0.5363204344874406,0.5912508544087491,0.5246913580246914,0.5357142857142857,0.536842477560572,0.03084930077216175,16,0.4239766081871345,0.4540229885057471,0.5043731778425656,0.45132743362831856,0.45949926362297494,0.45863989435734814,0.025956128538548433,22,0.3411764705882353,0.36155606407322655,0.405152224824356,0.3660287081339713,0.37142857142857144,0.3690684078096721,0.02074245630177248,29,0.5598455598455598,0.61003861003861,0.667953667953668,0.5884615384615385,0.6023166023166023,0.6057231957231958,0.03551219970240923,16,0.7187723054960742,0.7287651677373305,0.7573162027123483,0.734475374732334,0.7378571428571429,0.7354372387070459,0.012709891536105983,25
0.09643192291259765,0.0028810342602323814,0.010061073303222656,0.00020051268418189654,1.0,100,6,0.03,1.0,"{'clf__subsample': 1.0, 'clf__n_estimators': 100, 'clf__max_depth': 6, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.4948805460750853,0.5279291553133515,0.5947441217150761,0.5342465753424658,0.5300957592339262,0.536379231535981,0.03238529090614707,17,0.42151162790697677,0.44862518089725034,0.5142002989536621,0.4588235294117647,0.45255474452554745,0.4591430763390402,0.03033663799427657,21,0.337995337995338,0.3587962962962963,0.4195121951219512,0.37142857142857144,0.36384976525821594,0.37031643322007457,0.026983863275294565,26,0.5598455598455598,0.5984555984555985,0.6640926640926641,0.6,0.5984555984555985,0.6041698841698842,0.03357999206944825,17,0.7159172019985724,0.728051391862955,0.76802284082798,0.7373304782298359,0.7321428571428571,0.7362929540124401,0.01736767166116423,21
0.2660841941833496,0.004421124375180703,0.010689353942871094,0.0002755409449737389,0.8,300,6,0.03,1.0,"{'clf__subsample': 0.8, 'clf__n_estimators': 300, 'clf__max_depth': 6, 'clf__learning_rate': 0.03, 'clf__colsample_bytree': 1.0}",0.5017421602787456,0.5347222222222222,0.5851436580238262,0.5185704274702172,0.5289139633286318,0.5338184862647286,0.02800192252604223,18,0.4376899696048632,0.4645550527903469,0.5138461538461538,0.4574961360123648,0.46801872074882994,0.4683212066005117,0.025068909298382864,9,0.3609022556390977,0.3811881188118812,0.42710997442455245,0.38242894056847543,0.39267015706806285,0.3888598893024139,0.021722935328481425,1,0.555984555984556,0.5945945945945946,0.6447876447876448,0.5692307692307692,0.5791505791505791,0.5887496287496287,0.030728164574631747,19,0.7359029264810849,0.7466095645967167,0.7744468236973591,0.7494646680942184,0.7564285714285715,0.75257051085959,0.012778460027534857,4
0.23812179565429686,0.026774104442065266,0.01091594696044922,0.0004394554998661482,0.8,300,5,0.05,1.0,"{'clf__subsample': 0.8, 'clf__n_estimators': 300, 'clf__max_depth': 5, 'clf__learning_rate': 0.05, 'clf__colsample_bytree': 1.0}",0.5,0.5275862068965518,0.5804195804195804,0.5270457697642164,0.5235418130709768,0.5317186740302651,0.02639555621470204,19,0.4309063893016345,0.45468053491827637,0.5084226646248086,0.459214501510574,0.4613003095975232,0.46290487999056323,0.025217476145398994,15,0.3502415458937198,0.3695652173913043,0.4213197969543147,0.3781094527363184,0.3850129198966408,0.3808497865744596,0.023353238524743455,8,0.5598455598455598,0.5907335907335908,0.640926640926641,0.5846153846153846,0.5752895752895753,0.5902821502821503,0.02738007964398888,18,0.7266238401142041,0.7380442541042113,0.7708779443254818,0.7444682369735903,0.7514285714285714,0.7462885693892118,0.014758325804794303,9
0.16122803688049317,0.004118078270800674,0.010399627685546874,0.0001038320330036,1.0,200,6,0.05,1.0,"{'clf__subsample': 1.0, 'clf__n_estimators': 200, 'clf__max_depth': 6, 'clf__learning_rate': 0.05, 'clf__colsample_bytree': 1.0}",0.49480968858131485,0.5281445448227936,0.573025856044724,0.5202513966480447,0.5213435969209237,0.5275150166035601,0.025424861412476827,20,0.4281437125748503,0.459214501510574,0.5015290519877675,0.4570552147239264,0.4570552147239264,0.4605995391042089,0.02347615173042772,19,0.34963325183374083,0.3771712158808933,0.4151898734177215,0.38010204081632654,0.3791348600508906,0.38024624839991455,0.02082750245722332,9,0.5521235521235521,0.5868725868725869,0.6332046332046332,0.573076923076923,0.5752895752895753,0.5841134541134541,0.026983611182668194,20,0.7273376159885796,0.7444682369735903,0.7673090649536045,0.7473233404710921,0.7471428571428571,0.7467162231059448,0.012690150502808828,8
