mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__n_estimators,param_clf__min_samples_split,param_clf__min_samples_leaf,param_clf__max_depth,params,split0_test_f2,split1_test_f2,split2_test_f2,split3_test_f2,split4_test_f2,mean_test_f2,std_test_f2,rank_test_f2,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
0.5743737697601319,0.01003324414395673,0.026815509796142577,0.0003493019365886946,200,10,4,20,"{'clf__n_estimators': 200, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 4, 'clf__max_depth': 20}",0.9885057471264368,0.9892224788298691,0.9838585703305149,0.9816653934300993,0.9830377794911334,0.9852579938416106,0.0030351131202474243,10,0.9772727272727273,0.9846743295019157,0.9770992366412213,0.9716446124763705,0.9807692307692307,0.9782920273322931,0.004324815935117334,13,0.9591078066914498,0.9771863117870723,0.9660377358490566,0.9553903345724907,0.9770114942528736,0.9669467366305886,0.008966312273399626,13,0.9961389961389961,0.9922779922779923,0.9884169884169884,0.9884615384615385,0.9845559845559846,0.9899702999703,0.003934010820685008,6,0.9914346895074947,0.9942897930049964,0.9914346895074947,0.9892933618843683,0.9928571428571429,0.9918619353522994,0.0016641861941153985,13
0.2854280948638916,0.004555671705567482,0.016741561889648437,0.00023405144747087197,100,2,4,10,"{'clf__n_estimators': 100, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 4, 'clf__max_depth': 10}",0.9892638036809815,0.9884615384615385,0.9838585703305149,0.9816653934300993,0.9830377794911334,0.9852574170788536,0.003036567950171949,12,0.9791271347248577,0.982791586998088,0.9770992366412213,0.9716446124763705,0.9807692307692307,0.9782863603219536,0.003812891074645521,15,0.9626865671641791,0.9734848484848485,0.9660377358490566,0.9553903345724907,0.9770114942528736,0.9669221960646898,0.007701545250779847,15,0.9961389961389961,0.9922779922779923,0.9884169884169884,0.9884615384615385,0.9845559845559846,0.9899702999703,0.003934010820685008,6,0.9921484653818701,0.9935760171306209,0.9914346895074947,0.9892933618843683,0.9928571428571429,0.9918619353522994,0.0014690624527486072,13
0.890408706665039,0.028587638895760884,0.03861851692199707,0.0006608939858873551,300,2,1,20,"{'clf__n_estimators': 300, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_depth': 20}",0.9915123456790124,0.9845559845559846,0.9822119102861562,0.9738260200153964,0.9860788863109049,0.9836370293694909,0.005781256262784834,13,0.9903660886319846,0.9845559845559846,0.9844961240310077,0.9749518304431599,0.9883720930232558,0.9845484241370785,0.005302132908813178,1,0.9884615384615385,0.9845559845559846,0.9883268482490273,0.9768339768339769,0.9922178988326849,0.9860792493866424,0.005219299171753806,1,0.9922779922779923,0.9845559845559846,0.9806949806949807,0.9730769230769231,0.9845559845559846,0.983032373032373,0.006240170608871175,18,0.9964311206281228,0.9942897930049964,0.9942897930049964,0.9907209136331192,0.9957142857142857,0.9942891811971041,0.0019673007684565375,1
0.8593689918518066,0.01992632061340813,0.036919593811035156,0.0007335822064749179,300,2,1,,"{'clf__n_estimators': 300, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_depth': None}",0.9915123456790124,0.9845559845559846,0.9822119102861562,0.9738260200153964,0.9860788863109049,0.9836370293694909,0.005781256262784834,13,0.9903660886319846,0.9845559845559846,0.9844961240310077,0.9749518304431599,0.9883720930232558,0.9845484241370785,0.005302132908813178,1,0.9884615384615385,0.9845559845559846,0.9883268482490273,0.9768339768339769,0.9922178988326849,0.9860792493866424,0.005219299171753806,1,0.9922779922779923,0.9845559845559846,0.9806949806949807,0.9730769230769231,0.9845559845559846,0.983032373032373,0.006240170608871175,18,0.9964311206281228,0.9942897930049964,0.9942897930049964,0.9907209136331192,0.9957142857142857,0.9942891811971041,0.0019673007684565375,1
0.2969642639160156,0.006808124878221135,0.01730170249938965,0.0002616407094766892,100,2,1,,"{'clf__n_estimators': 100, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_depth': None}",0.9907478797224364,0.9876543209876543,0.9791021671826625,0.9738260200153964,0.9829721362229102,0.9828605048262119,0.006015826382996819,15,0.9884615384615385,0.9865125240847784,0.9825242718446602,0.9749518304431599,0.9864077669902913,0.9837715863648857,0.004812519643059652,5,0.9846743295019157,0.9846153846153847,0.98828125,0.9768339768339769,0.9921875,0.9853184881902554,0.005076563971649931,3,0.9922779922779923,0.9884169884169884,0.9768339768339769,0.9730769230769231,0.9806949806949807,0.9822601722601723,0.007134263663461366,20,0.9957173447537473,0.9950035688793719,0.9935760171306209,0.9907209136331192,0.995,0.9940035688793719,0.0017826120547868893,4
0.2682637214660645,0.005411478182290667,0.016809558868408202,0.000991921403765516,100,2,4,5,"{'clf__n_estimators': 100, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 4, 'clf__max_depth': 5}",0.9757942511346445,0.979420731707317,0.9839816933638444,0.9810606060606061,0.9808429118773946,0.9802200388287613,0.002663496106063009,16,0.9467889908256881,0.9607476635514018,0.9662921348314607,0.9592592592592593,0.9696969696969697,0.960557003632956,0.007844863005055476,18,0.9020979020979021,0.9311594202898551,0.9381818181818182,0.925,0.9516728624535316,0.9296224006046213,0.01637567422685162,19,0.9961389961389961,0.9922779922779923,0.9961389961389961,0.9961538461538462,0.9884169884169884,0.9938253638253638,0.0030910354958478374,1,0.979300499643112,0.9850107066381156,0.987152034261242,0.9842969307637401,0.9885714285714285,0.9848663199755275,0.003170984927712569,18
0.26752190589904784,0.004598611648619858,0.016172361373901368,0.0001388455645806136,100,2,1,5,"{'clf__n_estimators': 100, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 1, 'clf__max_depth': 5}",0.9750566893424036,0.9839203675344563,0.9785932721712538,0.9825493171471927,0.9793420045906657,0.9798923301571945,0.0031195671798286717,17,0.945054945054945,0.9716446124763705,0.9642184557438794,0.9628252788104089,0.9660377358490566,0.9619562055869322,0.008967159962289414,16,0.8989547038327527,0.9518518518518518,0.9411764705882353,0.9316546762589928,0.9446494464944649,0.9336574298052595,0.018529369177019132,16,0.9961389961389961,0.9922779922779923,0.9884169884169884,0.9961538461538462,0.9884169884169884,0.9922809622809623,0.0034567109108643514,2,0.9785867237687366,0.9892933618843683,0.9864382583868665,0.9857244825124911,0.9871428571428571,0.985437136739064,0.00362747638113411,16
0.5366373538970948,0.012581232127493808,0.025444173812866212,0.0002506049701459661,200,2,2,5,"{'clf__n_estimators': 200, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 2, 'clf__max_depth': 5}",0.9757942511346445,0.9801678108314263,0.9785932721712538,0.978013646702047,0.9800918836140888,0.9785321728906922,0.0016047945093676645,18,0.9467889908256881,0.9625468164794008,0.9642184557438794,0.9573283858998145,0.9678638941398866,0.9597493086177339,0.007314048516991251,19,0.9020979020979021,0.9345454545454546,0.9411764705882353,0.9247311827956989,0.9481481481481482,0.9301398316350877,0.01600699641207779,18,0.9961389961389961,0.9922779922779923,0.9884169884169884,0.9923076923076923,0.9884169884169884,0.9915117315117316,0.0028909222309246416,3,0.979300499643112,0.9857244825124911,0.9864382583868665,0.9835831548893648,0.9878571428571429,0.9845807076577955,0.002978907566506883,19
0.8107106685638428,0.014694947039411535,0.03563337326049805,0.00043901248681525853,300,2,2,5,"{'clf__n_estimators': 300, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 2, 'clf__max_depth': 5}",0.974320241691843,0.9809160305343512,0.9800918836140888,0.979498861047836,0.977760736196319,0.9785175506168876,0.002340272238090301,19,0.943327239488117,0.9643527204502814,0.9678638941398866,0.9608938547486033,0.967741935483871,0.9608359288621517,0.009121519670355087,17,0.8958333333333334,0.9379562043795621,0.9481481481481482,0.9314079422382672,0.9514925373134329,0.9329676330825487,0.019899220142508188,17,0.9961389961389961,0.9922779922779923,0.9884169884169884,0.9923076923076923,0.9845559845559846,0.9907395307395308,0.003939813890357183,5,0.9778729478943612,0.9864382583868665,0.9878658101356174,0.9850107066381156,0.9878571428571429,0.9850089731824208,0.0037212713952491606,17
0.5405927658081054,0.021843821917711188,0.02539486885070801,0.0003452839532761602,200,5,1,5,"{'clf__n_estimators': 200, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 1, 'clf__max_depth': 5}",0.9757942511346445,0.9764437689969605,0.9793420045906657,0.978013646702047,0.9808429118773946,0.9780873166603425,0.0018510738771020166,20,0.9467889908256881,0.9536178107606679,0.9660377358490566,0.9573283858998145,0.9696969696969697,0.9586939786064393,0.008298887164860737,20,0.9020979020979021,0.9178571428571428,0.9446494464944649,0.9247311827956989,0.9516728624535316,0.9282017073397479,0.018010477221477184,20,0.9961389961389961,0.9922779922779923,0.9884169884169884,0.9923076923076923,0.9884169884169884,0.9915117315117316,0.0028909222309246416,3,0.979300499643112,0.9821556031406139,0.987152034261242,0.9835831548893648,0.9885714285714285,0.9841525441011523,0.0033579098820337196,20
